,bedrooms,bathrooms,squarefeet,total_taxes_assessed,yearbuilt,taxamount,county
17648,2.0,1.0,869.0,327668.0,1949.0,4348.82,Ventura
17649,2.0,1.0,1123.0,360751.0,1929.0,5586.04,Los_Angeles
17650,3.0,2.0,1568.0,356905.0,1950.0,4464.72,Los_Angeles
17651,4.0,3.0,3069.0,498535.0,1984.0,6102.52,Orange
17653,3.0,2.0,1130.0,463000.0,1953.0,5667.23,Los_Angeles
17654,4.0,2.5,2885.0,403455.0,1989.0,3655.76,Orange
17655,3.0,2.0,1286.0,380732.0,1970.0,5150.85,Los_Angeles
17656,3.0,2.0,1397.0,555341.0,1958.0,6859.85,Los_Angeles
17657,3.0,2.0,1354.0,76786.0,1962.0,1059.79,Los_Angeles
17658,4.0,2.0,1549.0,247558.0,1953.0,3019.38,Los_Angeles
17659,2.0,1.0,1092.0,34121.0,1925.0,439.12,Los_Angeles
17660,3.0,2.5,1659.0,203511.0,1979.0,2560.96,Orange
17661,3.0,2.0,1612.0,341552.0,1954.0,4013.59,Los_Angeles
17663,4.0,2.0,1375.0,68237.0,1963.0,1085.52,Orange
17664,4.0,3.0,2357.0,757832.0,1995.0,8555.62,Orange
17665,2.0,1.0,822.0,417838.0,1986.0,4251.9,Orange
17666,3.0,2.5,1772.0,84694.0,1964.0,1187.96,Orange
17667,3.0,3.0,1577.0,735442.0,1955.0,8473.82,Los_Angeles
17668,3.0,2.5,3019.0,604637.0,1999.0,9354.66,Orange
17669,4.0,3.0,2671.0,250786.0,2006.0,5249.41,Los_Angeles
17670,3.0,2.0,1379.0,70781.0,1953.0,1108.3,Los_Angeles
17671,3.0,1.0,1203.0,1081000.0,1952.0,12688.62,Los_Angeles
17672,2.0,1.0,784.0,189392.0,1928.0,2631.36,Los_Angeles
17673,3.0,2.0,1438.0,615241.0,1977.0,7112.98,Orange
17674,3.0,1.0,615.0,137167.0,1916.0,1790.37,Los_Angeles
17675,4.0,2.5,2133.0,371862.0,1976.0,3710.86,Orange
17676,4.0,3.0,3025.0,435003.0,2002.0,5287.14,Los_Angeles
17677,2.0,1.0,850.0,222828.0,1945.0,3099.93,Los_Angeles
17678,3.0,2.0,1272.0,60129.0,1959.0,923.62,Orange
17679,3.0,4.0,2582.0,208262.0,1999.0,3502.48,Los_Angeles
17680,3.0,2.0,1334.0,831145.0,1940.0,10113.18,Los_Angeles
17681,3.0,2.0,1554.0,460812.0,1953.0,5657.23,Los_Angeles
17682,3.0,2.0,1002.0,358000.0,1938.0,4433.71,Los_Angeles
17683,4.0,2.5,2925.0,497432.0,1965.0,5618.3,Orange
17684,3.0,2.0,2212.0,726163.0,1951.0,8871.66,Los_Angeles
17685,4.0,2.0,1867.0,419705.0,1980.0,4426.86,Ventura
17686,4.0,2.5,1843.0,561000.0,1974.0,5892.48,Ventura
17687,4.0,2.0,1254.0,159954.0,1954.0,2297.31,Los_Angeles
17688,3.0,2.0,1407.0,77494.0,1941.0,1084.57,Los_Angeles
17689,3.0,2.0,1608.0,431060.0,1961.0,5176.52,Orange
17690,3.0,2.0,1204.0,463000.0,1996.0,5412.4,Ventura
17691,2.0,1.0,888.0,378634.0,1958.0,4735.37,Los_Angeles
17693,4.0,3.0,2140.0,167929.0,1948.0,2233.23,Los_Angeles
17694,3.0,2.0,1432.0,455234.0,1953.0,5458.27,Los_Angeles
17695,4.0,2.0,2823.0,523812.0,2005.0,6948.3,Los_Angeles
17696,4.0,2.0,1202.0,53157.0,1955.0,858.96,Orange
17697,5.0,3.5,3809.0,1013168.0,1989.0,11674.56,Ventura
17698,1.0,1.0,672.0,352080.0,1949.0,4288.75,Los_Angeles
17699,3.0,2.0,1403.0,124824.0,1993.0,3095.79,Los_Angeles
17700,3.0,2.0,1394.0,192502.0,1964.0,2450.08,Orange
17701,6.0,3.0,2807.0,806000.0,1969.0,9123.04,Orange
17702,4.0,3.0,1922.0,252922.0,1930.0,3463.79,Los_Angeles
17703,2.0,2.0,1335.0,207978.0,1905.0,2558.01,Los_Angeles
17704,3.0,1.0,910.0,46964.0,1955.0,888.0,Los_Angeles
17705,3.0,2.0,2056.0,209353.0,1980.0,3196.99,Los_Angeles
17706,3.0,2.5,1319.0,426495.0,1989.0,5055.14,Orange
17707,2.0,1.0,994.0,189768.0,2009.0,2460.69,Los_Angeles
17708,4.0,2.0,1283.0,332872.0,1955.0,4075.92,Los_Angeles
17709,3.0,2.0,1531.0,85072.0,1942.0,1138.93,Los_Angeles
17710,4.0,3.0,1825.0,197071.0,1964.0,2431.18,Orange
17711,3.0,2.0,1773.0,609149.0,1938.0,7411.28,Los_Angeles
17712,2.0,1.0,999.0,42549.0,1940.0,578.82,Los_Angeles
17714,3.0,3.0,1580.0,925000.0,2015.0,11076.15,Los_Angeles
17715,2.0,2.0,1416.0,740644.0,1938.0,9016.15,Los_Angeles
17716,3.0,2.0,1363.0,195322.0,1958.0,2487.3,Los_Angeles
17717,3.0,2.0,1316.0,385000.0,1968.0,5190.45,Los_Angeles
17718,4.0,2.0,1402.0,290618.0,1953.0,3778.39,Los_Angeles
17719,4.0,2.0,1823.0,516730.0,1962.0,6430.03,Los_Angeles
17720,4.0,2.0,1474.0,159890.0,1988.0,1873.59,Los_Angeles
17721,2.0,2.0,1542.0,93502.0,1957.0,1251.73,Los_Angeles
17722,2.0,1.0,1260.0,41159.0,1916.0,724.04,Los_Angeles
17723,4.0,3.0,2454.0,598309.0,1971.0,7016.36,Ventura
17724,3.0,3.0,1930.0,612000.0,1953.0,8111.48,Los_Angeles
17725,4.0,3.0,2728.0,974127.0,1937.0,11726.14,Los_Angeles
17726,2.0,1.0,1178.0,404000.0,1951.0,5584.62,Los_Angeles
17727,4.0,3.0,2352.0,1191735.0,1931.0,14007.72,Los_Angeles
17728,3.0,2.0,1685.0,78347.0,1957.0,954.5,Ventura
17729,3.0,2.0,1144.0,640368.0,1953.0,7328.12,Orange
17730,5.0,5.0,5475.0,936093.0,1990.0,11576.65,Los_Angeles
17731,2.0,1.0,1145.0,913725.0,1947.0,11023.58,Los_Angeles
17732,3.0,2.0,1560.0,701642.0,1957.0,8659.77,Los_Angeles
17733,3.0,2.5,2030.0,612698.0,1965.0,7031.08,Orange
17734,4.0,2.5,2027.0,481706.0,1987.0,5467.56,Ventura
17735,3.0,2.0,1144.0,548832.0,1960.0,6458.94,Orange
17737,2.0,1.0,1197.0,206133.0,1922.0,2632.38,Los_Angeles
17738,2.0,1.0,832.0,218660.0,1935.0,3980.95,Los_Angeles
17739,5.0,3.0,2520.0,352206.0,1973.0,4132.24,Orange
17740,5.0,3.0,2419.0,82560.0,1964.0,908.82,Ventura
17741,4.0,2.0,3052.0,345184.0,1920.0,4419.21,Los_Angeles
17742,2.0,2.0,1159.0,649244.0,1922.0,7608.37,Los_Angeles
17743,3.0,2.0,1258.0,268153.0,1957.0,3322.88,Los_Angeles
17744,6.0,5.0,5139.0,324918.0,1968.0,4063.06,Los_Angeles
17745,3.0,2.0,1292.0,400000.0,1974.0,5042.45,Los_Angeles
17746,3.0,1.0,1268.0,923877.0,1948.0,11137.5,Los_Angeles
17747,4.0,2.0,1395.0,414212.0,1965.0,5100.63,Los_Angeles
17748,2.0,1.0,962.0,40902.0,1941.0,787.4,Los_Angeles
17749,2.0,1.0,1072.0,490275.0,1944.0,5944.67,Los_Angeles
17751,4.0,3.0,2328.0,221909.0,1989.0,3562.91,Los_Angeles
17752,3.0,2.0,1465.0,443723.0,1954.0,5431.06,Los_Angeles
17753,5.0,3.0,2323.0,533267.0,1954.0,6504.09,Los_Angeles
17754,4.0,2.0,1645.0,334040.0,1952.0,4105.27,Los_Angeles
17755,5.0,3.0,3437.0,247219.0,2006.0,4487.93,Los_Angeles
17756,4.0,2.0,1322.0,89503.0,1950.0,1553.75,Los_Angeles
17757,4.0,2.0,2156.0,533216.0,1920.0,6757.81,Los_Angeles
17758,4.0,2.0,1470.0,314391.0,1973.0,3814.59,Los_Angeles
17759,3.0,1.0,925.0,248917.0,1954.0,3284.31,Los_Angeles
17760,1.0,2.0,1224.0,498000.0,1983.0,5180.76,Orange
17761,3.0,2.0,1269.0,50071.0,1960.0,971.31,Los_Angeles
17762,3.0,2.0,1558.0,332731.0,1949.0,9827.59,Los_Angeles
17763,3.0,2.0,1104.0,338619.0,1955.0,4462.46,Los_Angeles
17764,2.0,2.0,1555.0,333981.0,1937.0,3733.85,Los_Angeles
17765,1.0,1.0,630.0,130200.0,1953.0,1683.69,Los_Angeles
17766,3.0,2.5,3051.0,761223.0,1988.0,8165.2,Ventura
17767,4.0,2.0,1405.0,468394.0,1965.0,5669.74,Los_Angeles
17768,3.0,1.5,1174.0,375000.0,1983.0,3836.26,Orange
17769,3.0,2.0,1215.0,143077.0,1953.0,1869.12,Los_Angeles
17770,3.0,2.0,2690.0,489374.0,2001.0,8341.24,Los_Angeles
17771,4.0,3.0,2606.0,452491.0,1987.0,4327.38,Orange
17772,4.0,2.0,1399.0,224487.0,1956.0,2711.38,Orange
17773,2.0,1.0,925.0,517000.0,1952.0,6795.41,Los_Angeles
17774,2.0,1.0,891.0,512588.0,1942.0,5607.19,Los_Angeles
17775,3.0,2.0,1485.0,365375.0,1972.0,3897.48,Ventura
17777,2.0,1.0,936.0,66643.0,1910.0,951.27,Los_Angeles
17778,3.0,3.0,2548.0,246000.0,2006.0,3873.91,Los_Angeles
17779,3.0,1.0,1288.0,176609.0,1954.0,2205.66,Los_Angeles
17780,3.0,2.0,2079.0,604614.0,1966.0,6630.33,Los_Angeles
17781,2.0,1.0,1033.0,73759.0,1940.0,1268.45,Los_Angeles
17784,3.0,2.0,1538.0,486000.0,1978.0,5899.5,Los_Angeles
17785,4.0,2.0,1467.0,391610.0,1947.0,6012.43,Los_Angeles
17786,4.0,3.0,2593.0,379955.0,1964.0,4653.0,Los_Angeles
17787,3.0,2.0,1879.0,797358.0,1972.0,8988.88,Ventura
17788,3.0,2.5,1874.0,722963.0,1997.0,8323.92,Orange
17790,3.0,2.0,1552.0,358880.0,1986.0,3780.84,Orange
17791,3.0,1.0,1064.0,390000.0,1961.0,4628.6,Los_Angeles
17792,2.0,1.0,962.0,260805.0,1947.0,3128.3,Ventura
17793,3.0,3.0,2434.0,821302.0,1963.0,8723.76,Ventura
17794,3.0,2.0,1429.0,143225.0,1954.0,2067.18,Los_Angeles
17795,3.0,1.0,1242.0,266146.0,1953.0,3342.81,Los_Angeles
17796,3.0,3.0,1450.0,459457.0,1987.0,4597.26,Orange
17797,3.0,1.0,1094.0,58353.0,1953.0,961.83,Los_Angeles
17798,3.0,2.0,1548.0,64980.0,1949.0,1163.08,Los_Angeles
17799,3.0,2.0,1386.0,177340.0,2009.0,3782.63,Los_Angeles
17800,5.0,2.0,3036.0,373290.0,1923.0,4661.87,Los_Angeles
17801,3.0,2.0,1384.0,192480.0,1965.0,2065.3,Ventura
17802,3.0,2.0,1419.0,102494.0,1985.0,2084.76,Los_Angeles
17803,3.0,2.0,1316.0,76792.0,1956.0,1049.85,Los_Angeles
17804,6.0,5.0,3617.0,206863.0,1964.0,2856.63,Los_Angeles
17805,4.0,2.0,1254.0,60420.0,1955.0,1050.37,Los_Angeles
17806,3.0,1.0,1352.0,184138.0,1955.0,2436.71,Los_Angeles
17807,3.0,3.0,3249.0,956533.0,2000.0,11249.1,Ventura
17808,4.0,2.0,1859.0,501606.0,1977.0,5413.76,Ventura
17809,2.0,1.0,1181.0,262202.0,1949.0,3452.22,Los_Angeles
17810,2.0,1.0,1424.0,277089.0,1957.0,3251.96,Ventura
17811,3.0,1.0,1349.0,79371.0,1960.0,851.12,Ventura
17813,4.0,4.0,3244.0,1155557.0,2014.0,21107.85,Los_Angeles
17814,3.0,2.0,1240.0,221862.0,1971.0,2304.74,Orange
17815,3.0,2.0,1250.0,533297.0,1950.0,6554.54,Los_Angeles
17816,2.0,1.0,860.0,214975.0,1923.0,2662.54,Los_Angeles
17817,3.0,2.0,1276.0,116537.0,1964.0,1623.24,Orange
17818,3.0,1.0,1002.0,227271.0,1953.0,2822.74,Los_Angeles
17819,2.0,2.0,1380.0,73056.0,1952.0,1181.49,Los_Angeles
17820,3.0,2.0,1370.0,468871.0,1947.0,5437.23,Los_Angeles
17821,3.0,1.0,1294.0,619302.0,1948.0,6864.51,Los_Angeles
17822,3.0,2.0,1742.0,356548.0,1939.0,3945.2,Los_Angeles
17823,3.0,3.0,1857.0,498543.0,1955.0,5924.23,Los_Angeles
17824,3.0,1.0,1121.0,64159.0,1951.0,869.01,Los_Angeles
17825,5.0,4.0,2838.0,763700.0,2005.0,8694.62,Los_Angeles
17826,2.0,1.0,1220.0,452974.0,1925.0,5601.58,Los_Angeles
17827,3.0,1.5,1385.0,373480.0,1960.0,3943.54,Ventura
17828,2.0,1.0,1168.0,87774.0,1911.0,1232.93,Los_Angeles
17830,2.0,1.0,784.0,375523.0,1950.0,4432.31,Los_Angeles
17831,6.0,3.0,2455.0,504513.0,1964.0,5487.46,Orange
17832,4.0,2.0,1574.0,545200.0,1969.0,6172.59,Los_Angeles
17833,4.0,3.0,1851.0,394601.0,1986.0,3940.96,Orange
17834,4.0,3.0,1946.0,90585.0,1971.0,1231.78,Orange
17835,3.0,2.0,1172.0,204000.0,1988.0,3383.23,Los_Angeles
17836,2.0,2.0,1298.0,73472.0,1949.0,971.89,Los_Angeles
17837,3.0,3.5,3101.0,1081038.0,2005.0,16705.2,Orange
17838,2.0,1.5,1267.0,406100.0,1953.0,5342.68,Orange
17839,2.0,1.0,903.0,134735.0,1938.0,1809.87,Los_Angeles
17840,3.0,2.0,2214.0,261652.0,1962.0,3376.27,Los_Angeles
17841,4.0,2.0,2266.0,304784.0,1978.0,7317.58,Los_Angeles
17842,2.0,2.0,1356.0,159382.0,1979.0,1749.58,Ventura
17843,3.0,2.0,1620.0,423765.0,1962.0,4514.98,Ventura
17844,3.0,1.0,1020.0,59596.0,1955.0,1329.96,Los_Angeles
17845,3.0,2.0,1771.0,274689.0,1949.0,3705.6,Los_Angeles
17846,2.0,3.0,1990.0,344190.0,1994.0,4056.96,Los_Angeles
17847,2.0,1.0,912.0,868038.0,1922.0,10405.61,Los_Angeles
17848,2.0,1.5,2029.0,603032.0,1949.0,8458.92,Orange
17849,4.0,2.0,2569.0,178569.0,2002.0,2945.94,Los_Angeles
17850,3.0,2.5,2155.0,704000.0,2002.0,10334.34,Orange
17851,4.0,2.5,2052.0,399886.0,1999.0,4652.68,Orange
17852,3.0,2.0,1189.0,82408.0,1954.0,1108.23,Los_Angeles
17853,3.0,3.0,2542.0,238172.0,2006.0,3779.63,Los_Angeles
17854,4.0,3.0,2619.0,839850.0,1993.0,10205.4,Los_Angeles
17855,3.0,2.0,1816.0,363188.0,1984.0,4025.34,Orange
17856,3.0,2.0,1818.0,269628.0,1976.0,2833.58,Orange
17857,3.0,3.0,2111.0,116158.0,1969.0,1521.6,Los_Angeles
17858,3.0,2.0,1326.0,288821.0,1960.0,3469.43,Los_Angeles
17859,5.0,4.0,2195.0,429402.0,1954.0,5361.41,Los_Angeles
17860,2.0,1.0,884.0,68911.0,1951.0,1028.4,Los_Angeles
17861,4.0,3.0,2165.0,607938.0,1989.0,4615.44,Orange
17862,5.0,3.0,2496.0,753213.0,2014.0,12184.24,Orange
17863,3.0,2.0,1451.0,403609.0,1974.0,4720.4,Los_Angeles
17864,3.0,2.5,1646.0,462000.0,1976.0,5046.54,Orange
17865,5.0,2.0,1396.0,241635.0,1955.0,2930.42,Orange
17866,3.0,2.0,1670.0,337220.0,1972.0,4228.37,Los_Angeles
17867,4.0,3.0,2678.0,556210.0,1987.0,6539.3,Orange
17868,4.0,3.0,3054.0,913724.0,1987.0,9813.02,Ventura
17869,2.0,1.0,949.0,451000.0,1952.0,5622.79,Los_Angeles
17870,4.0,2.0,1594.0,84865.0,1962.0,1352.13,Los_Angeles
17871,2.0,1.0,1080.0,26246.0,1911.0,409.82,Los_Angeles
17873,4.0,2.5,1608.0,291784.0,1971.0,3083.8,Orange
17874,2.0,2.5,1250.0,335000.0,1982.0,4030.72,Orange
17875,2.0,1.0,1132.0,348679.0,1922.0,3880.71,Los_Angeles
17876,4.0,3.0,2512.0,116825.0,1972.0,1551.54,Orange
17877,4.0,2.0,2076.0,656866.0,1943.0,7814.46,Los_Angeles
17878,3.0,4.0,2570.0,1155000.0,1983.0,13982.87,Los_Angeles
17879,4.0,2.5,2145.0,751285.0,2003.0,11491.46,Orange
17880,2.0,1.0,1064.0,319803.0,1919.0,3892.43,Los_Angeles
17881,4.0,2.0,1489.0,464912.0,1973.0,5535.28,Orange
17882,3.0,1.0,979.0,442715.0,1960.0,4669.92,Ventura
17883,3.0,2.0,1888.0,417560.0,1950.0,5166.87,Los_Angeles
17884,3.0,2.5,2497.0,534183.0,2000.0,6080.04,Orange
17885,5.0,3.5,2828.0,696138.0,1968.0,7381.8,Ventura
17886,2.0,1.0,910.0,550000.0,1941.0,6087.68,Los_Angeles
17887,4.0,2.0,1689.0,190846.0,1964.0,1880.62,Orange
17888,3.0,2.0,1724.0,364460.0,1959.0,3820.34,Ventura
17889,3.0,2.0,1728.0,117177.0,1962.0,1558.08,Los_Angeles
17890,3.0,2.0,1141.0,422082.0,1987.0,4488.82,Ventura
17891,4.0,2.0,2138.0,662784.0,1959.0,7248.83,Los_Angeles
17892,3.0,2.0,1590.0,112134.0,1985.0,1382.94,Los_Angeles
17893,2.0,1.5,864.0,294408.0,1963.0,3510.86,Orange
17894,2.0,1.0,998.0,219688.0,1949.0,2738.16,Los_Angeles
17895,3.0,1.5,1100.0,288962.0,1964.0,3377.06,Orange
17896,3.0,2.5,1763.0,514879.0,1966.0,5872.3,Orange
17897,3.0,2.0,1639.0,238007.0,1984.0,2966.21,Los_Angeles
17898,4.0,3.0,1930.0,340415.0,1957.0,4153.2,Orange
17899,3.0,3.0,1620.0,523000.0,1987.0,5407.6,Orange
17900,4.0,2.0,1595.0,722963.0,1965.0,8212.78,Orange
17901,3.0,2.0,1280.0,424308.0,1958.0,4942.68,Orange
17902,4.0,2.5,2677.0,1192879.0,1977.0,12091.34,Orange
17903,3.0,2.5,1935.0,790000.0,1987.0,8014.48,Orange
17904,4.0,3.0,2826.0,517792.0,1982.0,6404.79,Los_Angeles
17905,4.0,2.5,3300.0,172093.0,1963.0,1851.2,Ventura
17906,3.0,2.0,1560.0,465101.0,1954.0,5826.88,Los_Angeles
17907,3.0,2.0,1560.0,465101.0,1954.0,5826.88,Los_Angeles
17908,4.0,3.0,2898.0,926843.0,1993.0,10802.46,Los_Angeles
17909,3.0,2.0,1952.0,724872.0,1910.0,8877.28,Los_Angeles
17910,3.0,2.0,1459.0,93148.0,1959.0,1227.77,Los_Angeles
17911,3.0,2.0,2209.0,240429.0,2010.0,4589.42,Los_Angeles
17914,4.0,2.0,1582.0,587188.0,1965.0,6658.5,Orange
17915,4.0,2.5,2514.0,988975.0,2004.0,13227.72,Orange
17916,4.0,2.0,1700.0,440326.0,1964.0,4708.34,Ventura
17917,2.0,1.0,984.0,129483.0,1950.0,1971.02,Los_Angeles
17918,4.0,3.0,2476.0,170163.0,1953.0,2281.92,Los_Angeles
17919,4.0,2.0,1431.0,456386.0,1973.0,5085.6,Ventura
17920,3.0,2.0,1912.0,634531.0,1994.0,6903.52,Orange
17921,3.0,2.0,1514.0,263874.0,1968.0,3211.28,Orange
17922,3.0,2.0,1296.0,578000.0,1962.0,7189.46,Orange
17923,3.0,2.5,2061.0,660854.0,1997.0,7460.76,Orange
17924,4.0,2.0,1437.0,83206.0,1962.0,1327.34,Los_Angeles
17926,4.0,2.5,2243.0,594271.0,1968.0,6833.26,Orange
17927,3.0,2.0,1111.0,519222.0,1963.0,6071.58,Orange
17928,3.0,2.5,2344.0,477330.0,1988.0,5206.52,Orange
17929,5.0,3.0,2396.0,977685.0,2001.0,9912.2,Orange
17930,4.0,3.0,1969.0,147200.0,1988.0,2727.99,Los_Angeles
17931,3.0,2.5,1835.0,348301.0,1997.0,4571.48,Orange
17932,4.0,2.0,1610.0,502027.0,1951.0,6168.67,Los_Angeles
17933,3.0,1.0,1038.0,41163.0,1951.0,2023.12,Los_Angeles
17934,3.0,1.0,2444.0,689354.0,1941.0,8041.66,Orange
17935,4.0,2.0,1658.0,455180.0,1970.0,4888.82,Ventura
17936,3.0,1.0,1202.0,312067.0,1947.0,3857.73,Los_Angeles
17937,3.0,2.5,1484.0,440330.0,1987.0,4641.18,Orange
17938,3.0,2.0,1280.0,386796.0,1971.0,4821.3,Los_Angeles
17939,3.0,2.0,1386.0,1141782.0,1925.0,13782.05,Los_Angeles
17940,3.0,2.5,2360.0,92104.0,1966.0,999.18,Ventura
17941,5.0,3.0,3363.0,733884.0,2013.0,14835.84,Los_Angeles
17943,3.0,2.5,1932.0,257367.0,1979.0,3037.38,Orange
17944,3.0,2.0,1179.0,368769.0,1957.0,4256.66,Orange
17945,2.0,2.0,2359.0,104207.0,1973.0,1074.74,Orange
17948,3.0,2.0,2443.0,232993.0,2005.0,4941.22,Los_Angeles
17949,4.0,2.0,1600.0,441000.0,1980.0,5481.76,Los_Angeles
17950,3.0,3.5,3111.0,875696.0,1999.0,11777.76,Orange
17951,3.0,2.0,1846.0,624324.0,1960.0,6826.42,Orange
17952,3.0,1.0,1173.0,73748.0,1946.0,1167.06,Orange
17953,5.0,3.0,2090.0,57108.0,1954.0,1057.7,Los_Angeles
17954,4.0,3.0,2753.0,410060.0,1977.0,4226.5,Orange
17956,3.0,2.0,1226.0,194661.0,1952.0,2471.18,Los_Angeles
17957,3.0,2.0,1060.0,460811.0,1959.0,17087.98,Los_Angeles
17958,3.0,3.0,1830.0,332813.0,1963.0,4072.36,Los_Angeles
17959,3.0,1.0,1029.0,238363.0,1951.0,3300.75,Los_Angeles
17960,3.0,2.0,1231.0,186199.0,1940.0,2573.44,Los_Angeles
17961,3.0,2.0,1303.0,348680.0,1977.0,3611.44,Orange
17962,3.0,2.0,1237.0,280778.0,1959.0,3323.68,Orange
17963,4.0,4.5,3120.0,822304.0,2000.0,8356.26,Orange
17964,3.0,2.0,1583.0,209341.0,1977.0,3194.92,Los_Angeles
17965,3.0,2.0,1588.0,203304.0,1956.0,2585.73,Los_Angeles
17966,3.0,2.0,1203.0,441633.0,1959.0,5458.54,Orange
17967,3.0,3.0,3178.0,497409.0,1978.0,5071.78,Orange
17968,4.0,2.5,2081.0,421945.0,1978.0,5239.48,Ventura
17969,4.0,2.0,1624.0,220451.0,1970.0,2352.42,Ventura
17970,3.0,2.5,2881.0,496121.0,1986.0,4995.6,Orange
17971,4.0,2.0,1999.0,689000.0,1978.0,7868.46,Orange
17972,3.0,2.0,1599.0,315728.0,1960.0,4202.52,Ventura
17973,5.0,3.0,2992.0,370475.0,1985.0,5695.14,Orange
17974,3.0,2.0,1642.0,631675.0,1976.0,6410.82,Orange
17975,3.0,2.0,1731.0,415456.0,1960.0,4996.94,Los_Angeles
17976,4.0,3.0,3318.0,132295.0,1959.0,1945.1,Los_Angeles
17977,3.0,2.0,1492.0,600000.0,1994.0,6463.02,Ventura
17978,4.0,2.0,1638.0,227910.0,1969.0,3069.73,Los_Angeles
17979,3.0,2.0,1482.0,197634.0,1945.0,2617.28,Los_Angeles
17980,4.0,3.0,3850.0,795553.0,1991.0,9647.98,Orange
17981,3.0,1.0,974.0,125811.0,1949.0,1741.89,Los_Angeles
17982,3.0,2.0,1735.0,814650.0,1959.0,9437.86,Orange
17983,3.0,2.0,1478.0,225339.0,1975.0,2379.52,Orange
17984,3.0,2.0,1068.0,335576.0,1956.0,4221.54,Los_Angeles
17985,3.0,2.0,1215.0,599836.0,1972.0,6146.08,Orange
17986,2.0,2.0,1792.0,260056.0,1974.0,3506.78,Los_Angeles
17987,3.0,1.0,943.0,64493.0,1952.0,1537.61,Los_Angeles
17988,2.0,1.0,798.0,153194.0,1958.0,1958.37,Los_Angeles
17989,4.0,3.0,1841.0,193436.0,1985.0,3092.41,Los_Angeles
17990,4.0,3.0,3438.0,844420.0,1983.0,8647.32,Orange
17991,4.0,2.0,1485.0,120595.0,1975.0,1518.16,Orange
17992,3.0,2.0,1068.0,208572.0,1957.0,2800.33,Los_Angeles
17993,3.0,2.0,1785.0,190983.0,1999.0,3337.13,Los_Angeles
17994,4.0,1.0,1371.0,541127.0,1910.0,6542.62,Los_Angeles
17995,4.0,3.0,2395.0,116909.0,1959.0,1641.98,Orange
17996,3.0,2.5,2167.0,445632.0,1999.0,5638.58,Ventura
17999,3.0,2.0,2126.0,135740.0,1960.0,1698.44,Orange
18000,3.0,1.5,1622.0,472091.0,1921.0,6032.14,Orange
18001,4.0,2.5,2921.0,504510.0,1957.0,6176.1,Ventura
18002,5.0,3.5,2760.0,534542.0,1965.0,6217.44,Orange
18003,3.0,2.5,1941.0,409207.0,1991.0,4573.28,Orange
18005,3.0,2.0,1366.0,690763.0,1958.0,7963.05,Los_Angeles
18006,3.0,2.0,1138.0,375641.0,1962.0,4417.98,Ventura
18007,3.0,2.5,1839.0,379764.0,1996.0,4006.4,Orange
18008,2.0,2.0,950.0,317155.0,1953.0,4487.21,Los_Angeles
18009,3.0,1.0,998.0,195043.0,1939.0,2742.26,Los_Angeles
18010,4.0,2.0,1430.0,593920.0,1961.0,7269.85,Los_Angeles
18011,4.0,3.0,2568.0,155695.0,1963.0,2164.53,Los_Angeles
18012,2.0,1.0,873.0,87920.0,1957.0,1222.98,Los_Angeles
18013,2.0,1.0,1313.0,175396.0,1910.0,2276.91,Los_Angeles
18014,4.0,2.0,1656.0,78856.0,1964.0,1258.15,Los_Angeles
18016,3.0,3.0,3026.0,974741.0,1982.0,11178.62,Los_Angeles
18017,4.0,3.0,2020.0,554000.0,2001.0,6452.12,Los_Angeles
18018,3.0,2.0,1145.0,175133.0,1956.0,2257.97,Los_Angeles
18019,3.0,3.0,2367.0,518864.0,1936.0,6318.69,Los_Angeles
18020,2.0,2.0,1660.0,149633.0,1939.0,2371.95,Los_Angeles
18021,5.0,2.5,2167.0,418069.0,1954.0,5024.66,Orange
18022,3.0,1.0,1060.0,40539.0,1953.0,678.33,Los_Angeles
18023,5.0,3.0,2312.0,789000.0,1978.0,8844.96,Ventura
18024,2.0,1.0,806.0,178508.0,1950.0,2234.17,Los_Angeles
18025,3.0,2.5,1976.0,606000.0,1994.0,7680.02,Orange
18026,4.0,3.0,1974.0,395858.0,1986.0,4975.78,Los_Angeles
18027,4.0,2.0,2163.0,121014.0,1964.0,1524.04,Orange
18028,3.0,2.5,1397.0,449137.0,1997.0,6329.82,Orange
18029,4.0,2.0,1640.0,603867.0,1973.0,6058.58,Orange
18030,3.0,3.0,3029.0,541686.0,1952.0,6805.94,Los_Angeles
18031,3.0,1.5,1232.0,394000.0,1964.0,4588.16,Orange
18032,3.0,3.0,2066.0,633786.0,1956.0,7420.1,Los_Angeles
18033,3.0,2.0,1976.0,789119.0,1955.0,9007.77,Los_Angeles
18034,3.0,2.5,1522.0,490682.0,1986.0,6666.12,Orange
18035,4.0,2.5,1391.0,273667.0,1956.0,3399.6,Orange
18036,2.0,1.0,1294.0,47578.0,1924.0,879.37,Los_Angeles
18037,3.0,1.5,1161.0,57912.0,1960.0,621.94,Ventura
18038,3.0,2.0,1619.0,442099.0,1968.0,5074.14,Orange
18039,3.0,2.0,1468.0,605000.0,1972.0,7002.58,Orange
18040,3.0,3.5,2272.0,499198.0,1990.0,5111.26,Orange
18041,4.0,3.0,3149.0,1005040.0,1998.0,10474.88,Orange
18042,2.0,1.0,922.0,321000.0,1948.0,4660.75,Los_Angeles
18043,3.0,2.0,2132.0,568000.0,1970.0,6787.26,Los_Angeles
18044,4.0,3.0,1991.0,83817.0,1971.0,1259.76,Orange
18045,3.0,2.0,1338.0,364078.0,1952.0,4651.27,Los_Angeles
